"","...1","gameId","playId","nflId","time","relative_location","relative_location_list","stunt","all_front","all_back"
"3113",492616,"2021101004","99",42031,2021-10-10 17:04:19,3,"[3.0, 1.0, 4.0, 2.0]",1,"2","3"
"3114",493320,"2021101004","585",40077,2021-10-10 17:27:45,1,"[1.0, 5.0, 4.0, 2.0, 3.0]",1,"4","5"
"3115",493350,"2021101004","585",40077,2021-10-10 17:27:46,1,"[1.0, 5.0, 4.0, 3.0, 3.0]",1,"3","3"
"3116",493521,"2021101004","676",42375,2021-10-10 17:32:36,4,"[4.0, 1.0, 5.0, 2.0, 3.0]",1,"2","1"
"3117",493631,"2021101004","698",43333,2021-10-10 17:33:21,1,"[1.0, 3.0, 4.0, 2.0, 5.0]",1,"1","2"
"3118",493636,"2021101004","698",43333,2021-10-10 17:33:21,1,"[1.0, 2.0, 4.0, 3.0, 5.0]",1,"2","3"
"3119",493863,"2021101004","770",42470,2021-10-10 17:35:35,6,"[6.0, 4.0, 3.0, 5.0, 7.0, 2.0, 1.0]",1,"5","6"
"3120",493891,"2021101004","770",42470,2021-10-10 17:35:35,7,"[7.0, 4.0, 3.0, 5.0, 6.0, 2.0, 1.0]",1,"6","7"
"3121",493898,"2021101004","770",42470,2021-10-10 17:35:35,7,"[7.0, 4.0, 3.0, 5.0, 6.0, 1.0, 2.0]",1,"2","1"
"3122",493905,"2021101004","770",42470,2021-10-10 17:35:35,7,"[7.0, 5.0, 3.0, 6.0, 4.0, 1.0, 2.0]",1,"4","5"
"3123",493960,"2021101004","845",43325,2021-10-10 17:37:55,2,"[2.0, 1.0, 3.0, 4.0]",1,"1","2"
"3124",494012,"2021101004","869",42375,2021-10-10 17:38:33,0,"[4.0, 2.0, 3.0, 1.0]",2,"c(""2"", ""3"")","c(""4"", ""1"")"
"3125",494253,"2021101004","1035",42031,2021-10-10 17:46:14,2,"[2.0, 3.0, 1.0]",1,"2","1"
"3126",494262,"2021101004","1035",42031,2021-10-10 17:46:14,3,"[3.0, 2.0, 1.0]",1,"2","3"
"3127",494360,"2021101004","1059",46110,2021-10-10 17:46:49,1,"[1.0, 4.0, 2.0, 3.0]",1,"2","3"
"3128",494394,"2021101004","1083",40077,2021-10-10 17:47:27,2,"[2.0, 4.0, 1.0, 5.0, 3.0]",1,"2","1"
"3129",494444,"2021101004","1083",40077,2021-10-10 17:47:28,2,"[2.0, 3.0, 1.0, 5.0, 4.0]",1,"4","3"
"3130",494469,"2021101004","1083",40077,2021-10-10 17:47:29,3,"[3.0, 2.0, 1.0, 5.0, 4.0]",1,"3","2"
"3131",494603,"2021101004","1182",40077,2021-10-10 17:50:13,7,"[7.0, 3.0, 1.0, 2.0, 6.0, 5.0, 4.0]",1,"3","2"
"3132",495039,"2021101004","1590",40077,2021-10-10 18:07:18,2,"[2.0, 3.0, 4.0, 1.0, 5.0]",1,"5","4"
"3133",495059,"2021101004","1590",40077,2021-10-10 18:07:18,2,"[2.0, 4.0, 3.0, 1.0, 5.0]",1,"4","3"
"3134",495089,"2021101004","1590",40077,2021-10-10 18:07:19,1,"[1.0, 4.0, 3.0, 2.0, 5.0]",1,"2","1"
"3135",495368,"2021101004","1732",42375,2021-10-10 18:15:14,1,"[1.0, 3.0, 2.0, 4.0]",1,"2","1"
"3136",495432,"2021101004","1754",43333,2021-10-10 18:15:52,0,"[4.0, 1.0, 2.0, 3.0]",1,"c(""4"", ""2"", ""3"")","1"
"3137",495572,"2021101004","1794",43333,2021-10-10 18:17:13,2,"[2.0, 3.0, 1.0, 4.0]",1,"2","3"
"3138",495692,"2021101004","1857",42031,2021-10-10 18:21:28,2,"[2.0, 4.0, 1.0, 3.0]",1,"3","2"
"3139",495760,"2021101004","1881",42031,2021-10-10 18:22:04,3,"[3.0, 4.0, 2.0, 1.0]",1,"1","2"
"3140",495772,"2021101004","1881",42031,2021-10-10 18:22:04,4,"[4.0, 3.0, 2.0, 1.0]",1,"4","3"
"3141",496025,"2021101004","2089",42470,2021-10-10 18:40:37,2,"[2.0, 4.0, 1.0, 3.0, 5.0]",1,"4","3"
"3142",496040,"2021101004","2089",42470,2021-10-10 18:40:38,3,"[3.0, 4.0, 1.0, 2.0, 5.0]",1,"3","2"
"3143",496809,"2021101004","2615",42470,2021-10-10 19:05:23,1,"[1.0, 3.0, 5.0, 3.0, 4.0]",1,"3","3"
"3144",496909,"2021101004","2685",43333,2021-10-10 19:07:22,1,"[1.0, 3.0, 4.0, 2.0, 5.0]",1,"1","2"
"3145",496924,"2021101004","2685",43333,2021-10-10 19:07:22,1,"[1.0, 2.0, 4.0, 3.0, 5.0]",1,"2","3"
"3146",497049,"2021101004","2784",42031,2021-10-10 19:10:36,1,"[1.0, 2.0, 5.0, 4.0, 3.0]",1,"4","3"
"3147",497974,"2021101004","3239",47802,2021-10-10 19:35:31,1,"[1.0, 5.0, 3.0, 4.0, 2.0]",1,"4","3"
"3148",498049,"2021101004","3261",46110,2021-10-10 19:36:19,1,"[1.0, 2.0, 5.0, 6.0, 4.0, 3.0]",1,"6","5"
"3149",498233,"2021101004","3453",42375,2021-10-10 19:48:06,4,"[4.0, 3.0, 5.0, 1.0, 2.0]",1,"3","2"
"3150",498541,"2021101004","3548",42031,2021-10-10 19:51:14,2,"[2.0, 4.0, 1.0, 3.0]",1,"3","2"
"3151",498657,"2021101004","3616",42031,2021-10-10 19:52:56,4,"[4.0, 3.0, 1.0, 2.0]",1,"4","3"
"3152",498705,"2021101004","3640",42031,2021-10-10 19:53:40,4,"[4.0, 3.0, 1.0, 2.0]",1,"4","3"
"3153",498717,"2021101004","3640",42031,2021-10-10 19:53:40,4,"[4.0, 2.0, 1.0, 3.0]",1,"3","2"
"3154",498745,"2021101004","3640",42031,2021-10-10 19:53:41,4,"[4.0, 3.0, 1.0, 2.0]",1,"2","3"
"3155",498913,"2021101004","3914",40077,2021-10-10 20:04:09,2,"[2.0, 1.0, 4.0, 3.0]",1,"1","2"
"3156",498933,"2021101004","3914",40077,2021-10-10 20:04:07,1,"[1.0, 2.0, 4.0, 3.0]",1,"2","1"
"3157",499149,"2021101004","3997",40077,2021-10-10 20:06:03,4,"[4.0, 3.0, 2.0, 5.0, 1.0, 6.0]",1,"5","4"
"3158",499167,"2021101004","3997",40077,2021-10-10 20:06:04,4,"[4.0, 2.0, 3.0, 5.0, 1.0, 6.0]",1,"3","2"
"3159",499179,"2021101004","3997",40077,2021-10-10 20:06:01,5,"[5.0, 3.0, 2.0, 4.0, 1.0, 6.0]",2,"c(""2"", ""4"")","c(""5"", ""3"")"
"3160",499995,"2021101005","268",35539,2021-10-10 17:09:12,2,"[2.0, 3.0, 4.0, 1.0]",1,"2","1"
"3161",499999,"2021101005","268",35539,2021-10-10 17:09:12,2,"[2.0, 4.0, 3.0, 1.0]",1,"3","4"
"3162",500439,"2021101005","445",40171,2021-10-10 17:16:48,3,"[3.0, 1.0, 4.0, 2.0]",1,"1","2"
"3163",500443,"2021101005","445",40171,2021-10-10 17:16:48,4,"[4.0, 1.0, 3.0, 2.0]",1,"3","4"
"3164",500535,"2021101005","495",38544,2021-10-10 17:18:04,4,"[4.0, 2.0, 3.0, 1.0]",1,"2","3"
"3165",500707,"2021101005","575",42431,2021-10-10 17:22:58,3,"[3.0, 2.0, 4.0, 1.0]",1,"3","4"
"3166",500783,"2021101005","620",35539,2021-10-10 17:24:24,0,"[1.0, 2.0, 4.0, 3.0]",1,"2","3"
"3167",501410,"2021101005","940",40171,2021-10-10 17:38:03,4,"[4.0, 3.0, 1.0, 2.0, 5.0]",1,"1","2"
"3168",501832,"2021101005","1256",39959,2021-10-10 17:50:13,4,"[4.0, 3.0, 1.0, 2.0, 5.0]",1,"1","2"
"3169",502010,"2021101005","1341",38544,2021-10-10 17:55:04,1,"[1.0, 3.0, 4.0, 2.0]",1,"2","1"
"3170",502498,"2021101005","1573",35539,2021-10-10 18:06:48,3,"[3.0, 1.0, 4.0, 2.0]",1,"4","3"
"3171",502600,"2021101005","1597",35539,2021-10-10 18:07:32,6,"[6.0, 3.0, 2.0, 1.0, 4.0, 5.0]",1,"4","3"
"3172",502618,"2021101005","1597",35539,2021-10-10 18:07:32,6,"[6.0, 2.0, 3.0, 1.0, 4.0, 5.0]",1,"3","2"
"3173",502648,"2021101005","1597",35539,2021-10-10 18:07:32,5,"[5.0, 2.0, 3.0, 1.0, 4.0, 6.0]",1,"5","6"
"3174",502654,"2021101005","1597",35539,2021-10-10 18:07:32,5,"[5.0, 1.0, 3.0, 2.0, 4.0, 6.0]",1,"2","1"
"3175",502742,"2021101005","1669",35539,2021-10-10 18:09:20,3,"[3.0, 2.0, 1.0, 4.0]",1,"4","3"
"3176",502970,"2021101005","1723",35539,2021-10-10 18:10:50,4,"[4.0, 2.0, 1.0, 3.0]",1,"3","2"
"3177",503066,"2021101005","1745",35539,2021-10-10 18:11:32,0,"[4.0, 2.0, 3.0, 1.0]",1,"1","3"
"3178",503229,"2021101005","1904",38544,2021-10-10 18:31:13,2,"[2.0, 4.0, 3.0, 1.0, 5.0]",1,"3","5"
"3179",503334,"2021101005","2019",35539,2021-10-10 18:36:45,4,"[4.0, 5.0, 2.0, 1.0, 3.0]",1,"1","2"
"3180",503758,"2021101005","2384",38544,2021-10-10 18:55:34,6,"[6.0, 5.0, 2.0, 1.0, 3.0, 7.0, 4.0]",1,"4","5"
"3181",504603,"2021101005","2968",38544,2021-10-10 19:19:10,2,"[2.0, 3.0, 4.0, 2.0]",1,"2","2"
"3182",504695,"2021101005","3029",38544,2021-10-10 19:20:32,2,"[2.0, 4.0, 3.0, 1.0]",1,"3","4"
"3183",504807,"2021101005","3095",38544,2021-10-10 19:22:25,1,"[1.0, 4.0, 2.0, 3.0]",1,"2","1"
"3184",505095,"2021101005","3194",35539,2021-10-10 19:28:21,3,"[3.0, 1.0, 4.0, 2.0]",1,"3","4"
"3185",505292,"2021101005","3275",35539,2021-10-10 19:30:11,4,"[4.0, 2.0, 2.0, 3.0]",1,"2","2"
"3186",505304,"2021101005","3275",35539,2021-10-10 19:30:11,3,"[3.0, 1.0, 2.0, 4.0]",1,"3","4"
"3187",505472,"2021101005","3340",35539,2021-10-10 19:32:01,4,"[4.0, 3.0, 1.0, 2.0]",1,"3","2"
"3188",505500,"2021101005","3340",35539,2021-10-10 19:32:01,3,"[3.0, 4.0, 1.0, 2.0]",1,"3","4"
"3189",505712,"2021101005","3489",35539,2021-10-10 19:36:37,4,"[4.0, 3.0, 1.0, 2.0]",1,"2","3"
"3190",505976,"2021101005","3564",35539,2021-10-10 19:38:28,3,"[3.0, 2.0, 1.0, 4.0]",1,"4","3"
"3191",506308,"2021101005","3931",40171,2021-10-10 19:55:08,3,"[3.0, 4.0, 2.0, 1.0]",1,"2","1"
"3192",506580,"2021101006","170",37075,2021-10-10 17:06:24,4,"[4.0, 2.0, 3.0, 1.0]",1,"2","3"
"3193",506600,"2021101006","170",37075,2021-10-10 17:06:24,3,"[3.0, 2.0, 4.0, 1.0]",1,"3","4"
"3194",506684,"2021101006","192",37075,2021-10-10 17:07:08,0,"[1.0, 4.0, 3.0, 2.0]",1,"1","4"
"3195",506836,"2021101006","313",37104,2021-10-10 17:13:38,3,"[3.0, 1.0, 2.0, 4.0]",1,"2","1"
"3196",507235,"2021101006","582",37075,2021-10-10 17:28:00,5,"[5.0, 4.0, 2.0, 3.0, 1.0]",1,"4","3"
"3197",507372,"2021101006","653",37104,2021-10-10 17:30:17,2,"[2.0, 4.0, 1.0, 3.0]",1,"3","4"
"3198",507596,"2021101006","900",37075,2021-10-10 17:42:42,4,"[4.0, 3.0, 2.0, 1.0]",1,"2","1"
"3199",507772,"2021101006","992",37104,2021-10-10 17:47:40,1,"[1.0, 3.0, 4.0, 2.0]",1,"3","4"
"3200",507864,"2021101006","1014",37104,2021-10-10 17:48:20,4,"[4.0, 3.0, 1.0, 6.0, 5.0, 2.0]",1,"3","2"
"3201",508004,"2021101006","1114",37075,2021-10-10 17:53:59,1,"[1.0, 2.0, 4.0, 3.0]",1,"3","4"
"3202",508219,"2021101006","1271",37104,2021-10-10 18:01:41,1,"[1.0, 5.0, 4.0, 4.0, 2.0]",1,"4","4"
"3203",508388,"2021101006","1480",37075,2021-10-10 18:13:35,1,"[1.0, 4.0, 2.0, 3.0]",1,"3","4"
"3204",508504,"2021101006","1502",37075,2021-10-10 18:14:21,1,"[1.0, 2.0, 4.0, 3.0]",1,"4","3"
"3205",508638,"2021101006","1609",43388,2021-10-10 18:18:36,5,"[5.0, 6.0, 4.0, 3.0, 2.0, 1.0]",1,"2","1"
"3206",508764,"2021101006","1729",37104,2021-10-10 18:23:45,2,"[2.0, 3.0, 4.0, 1.0]",1,"3","4"
"3207",509248,"2021101006","2121",43388,2021-10-10 18:48:02,5,"[5.0, 6.0, 5.0, 3.0, 2.0, 1.0]",1,"5","5"
"3208",509278,"2021101006","2121",43388,2021-10-10 18:48:03,4,"[4.0, 6.0, 5.0, 2.0, 3.0, 1.0]",1,"2","3"
"3209",509384,"2021101006","2192",37104,2021-10-10 18:50:10,3,"[3.0, 2.0, 1.0, 4.0]",1,"3","2"
"3210",509388,"2021101006","2192",37104,2021-10-10 18:50:10,0,"[4.0, 2.0, 1.0, 3.0]",1,"3","4"
"3211",509536,"2021101006","2328",37075,2021-10-10 18:56:58,2,"[2.0, 4.0, 1.0, 3.0]",2,"c(""1"", ""3"")","c(""2"", ""4"")"
"3212",509892,"2021101006","2419",41464,2021-10-10 18:59:57,3,"[3.0, 4.0, 1.0, 3.0]",1,"3","3"
"3213",510054,"2021101006","2506",37075,2021-10-10 19:04:58,1,"[1.0, 3.0, 4.0, 3.0, 5.0]",1,"3","3"
"3214",510094,"2021101006","2506",37075,2021-10-10 19:04:59,1,"[1.0, 2.0, 5.0, 3.0, 5.0]",1,"5","5"
"3215",510174,"2021101006","2562",37075,2021-10-10 19:07:59,1,"[1.0, 4.0, 2.0, 3.0, 5.0]",1,"3","4"
"3216",510248,"2021101006","2588",37075,2021-10-10 19:08:42,1,"[1.0, 4.0, 2.0, 5.0, 6.0, 3.0]",1,"2","3"
"3217",510326,"2021101006","2588",37075,2021-10-10 19:08:43,2,"[2.0, 4.0, 1.0, 5.0, 6.0, 3.0]",1,"2","1"
"3218",510350,"2021101006","2588",37075,2021-10-10 19:08:43,2,"[2.0, 5.0, 1.0, 4.0, 6.0, 3.0]",1,"4","5"
"3219",510440,"2021101006","2631",37075,2021-10-10 19:10:39,2,"[2.0, 3.0, 1.0, 4.0]",1,"1","2"
"3220",510444,"2021101006","2631",37075,2021-10-10 19:10:39,2,"[2.0, 4.0, 1.0, 3.0]",1,"3","4"
"3221",510584,"2021101006","2687",37104,2021-10-10 19:15:01,2,"[2.0, 1.0, 4.0, 6.0, 5.0, 3.0]",1,"2","3"
"3222",510866,"2021101006","2794",37104,2021-10-10 19:20:46,3,"[3.0, 1.0, 2.0, 4.0, 5.0]",1,"2","1"
"3223",511122,"2021101006","2922",37104,2021-10-10 19:25:16,5,"[5.0, 2.0, 4.0, 1.0, 3.0, 6.0]",1,"4","3"
"3224",511170,"2021101006","2922",37104,2021-10-10 19:25:17,5,"[5.0, 3.0, 4.0, 1.0, 2.0, 6.0]",1,"3","2"
"3225",511188,"2021101006","2922",37104,2021-10-10 19:25:17,6,"[6.0, 3.0, 4.0, 1.0, 2.0, 5.0]",1,"5","6"
"3226",511307,"2021101006","2946",44842,2021-10-10 19:26:04,2,"[2.0, 1.0, 3.0, 5.0, 4.0]",1,"2","1"
"3227",511455,"2021101006","2974",44842,2021-10-10 19:26:44,1,"[1.0, 2.0, 4.0, 5.0, 3.0]",1,"4","3"
"3228",511465,"2021101006","2974",44842,2021-10-10 19:26:44,2,"[2.0, 1.0, 4.0, 5.0, 3.0]",1,"2","1"
"3229",511806,"2021101006","3197",37075,2021-10-10 19:36:23,5,"[5.0, 3.0, 1.0, 4.0, 2.0]",1,"1","2"
"3230",511821,"2021101006","3197",37075,2021-10-10 19:36:23,5,"[5.0, 2.0, 1.0, 4.0, 3.0]",1,"2","3"
"3231",512150,"2021101006","3613",37104,2021-10-10 19:56:06,2,"[2.0, 1.0, 3.0, 4.0]",1,"3","2"
"3232",512230,"2021101006","3639",37104,2021-10-10 19:56:45,4,"[4.0, 1.0, 2.0, 3.0]",1,"4","3"
"3233",512334,"2021101006","3663",37104,2021-10-10 19:57:06,3,"[3.0, 2.0, 1.0, 4.0]",1,"2","1"
"3234",512506,"2021101006","3728",37104,2021-10-10 20:00:47,2,"[2.0, 4.0, 1.0, 3.0]",1,"3","2"
"3235",512614,"2021101006","3752",38548,2021-10-10 20:01:10,4,"[4.0, 1.0, 3.0, 2.0]",1,"2","3"
"3236",512686,"2021101006","3774",38548,2021-10-10 20:01:57,4,"[4.0, 1.0, 2.0, 3.0]",1,"3","2"
"3237",513420,"2021101007","195",35441,2021-10-10 17:09:00,2,"[2.0, 4.0, 5.0, 1.0, 3.0]",1,"3","2"
"3238",513568,"2021101007","295",35441,2021-10-10 17:11:36,5,"[5.0, 6.0, 7.0, 3.0, 3.0, 8.0, 4.0, 1.0]",1,"3","3"
"3239",513600,"2021101007","295",35441,2021-10-10 17:11:36,5,"[5.0, 6.0, 7.0, 4.0, 2.0, 8.0, 3.0, 1.0]",1,"4","3"
"3240",513686,"2021101007","394",43321,2021-10-10 17:17:29,4,"[4.0, 3.0, 2.0, 1.0]",1,"3","2"
"3241",514075,"2021101007","600",34777,2021-10-10 17:26:09,1,"[1.0, 4.0, 2.0, 3.0]",1,"4","3"
"3242",514583,"2021101007","864",43321,2021-10-10 17:36:45,1,"[1.0, 2.0, 3.0, 5.0, 4.0]",1,"4","5"
"3243",514588,"2021101007","864",43321,2021-10-10 17:36:42,1,"[1.0, 2.0, 3.0, 4.0, 5.0]",1,"4","5"
"3244",514691,"2021101007","957",43321,2021-10-10 17:39:21,1,"[1.0, 2.0, 4.0, 3.0]",1,"3","2"
"3245",514791,"2021101007","986",43321,2021-10-10 17:40:07,4,"[4.0, 3.0, 2.0, 1.0]",1,"2","1"
"3246",514862,"2021101007","1085",43321,2021-10-10 17:44:58,5,"[5.0, 3.0, 2.0, 1.0, 4.0]",1,"3","4"
"3247",514902,"2021101007","1085",43321,2021-10-10 17:44:59,5,"[5.0, 2.0, 3.0, 1.0, 4.0]",1,"3","2"
"3248",515128,"2021101007","1183",35441,2021-10-10 17:49:09,1,"[1.0, 4.0, 2.0, 3.0, 5.0]",1,"3","2"
"3249",515211,"2021101007","1268",43321,2021-10-10 17:54:04,4,"[4.0, 2.0, 3.0, 1.0]",1,"2","3"
"3250",515324,"2021101007","1335",35441,2021-10-10 17:58:47,1,"[1.0, 4.0, 2.0, 5.0, 3.0]",1,"2","1"
"3251",515725,"2021101007","1458",35441,2021-10-10 18:02:14,2,"[2.0, 1.0, 4.0, 6.0, 5.0, 3.0]",1,"4","3"
"3252",515767,"2021101007","1458",35441,2021-10-10 18:02:15,1,"[1.0, 2.0, 4.0, 6.0, 5.0, 3.0]",1,"2","1"
"3253",515934,"2021101007","1589",37112,2021-10-10 18:09:16,1,"[1.0, 4.0, 2.0, 3.0]",1,"3","4"
"3254",516186,"2021101007","1657",43321,2021-10-10 18:11:33,4,"[4.0, 3.0, 2.0, 1.0]",1,"2","3"
"3255",516493,"2021101007","1841",43321,2021-10-10 18:19:57,5,"[5.0, 4.0, 3.0, 1.0, 2.0]",1,"2","1"
"3256",516498,"2021101007","1841",43321,2021-10-10 18:19:57,5,"[5.0, 3.0, 4.0, 1.0, 2.0]",1,"3","4"
"3257",516693,"2021101007","1970",35441,2021-10-10 18:26:27,1,"[1.0, 2.0, 3.0, 4.0]",1,"3","4"
"3258",516896,"2021101007","2038",35441,2021-10-10 18:29:12,1,"[1.0, 3.0, 4.0, 5.0, 2.0]",1,"3","2"
"3259",516931,"2021101007","2038",35441,2021-10-10 18:29:12,1,"[1.0, 3.0, 5.0, 4.0, 2.0]",1,"4","5"
"3260",517125,"2021101007","2096",35441,2021-10-10 18:30:16,1,"[1.0, 2.0, 3.0, 4.0]",1,"1","2"
"3261",517401,"2021101007","2330",43321,2021-10-10 18:50:12,4,"[4.0, 3.0, 1.0, 2.0]",1,"2","3"
"3262",517684,"2021101007","2503",34777,2021-10-10 18:57:07,2,"[2.0, 3.0, 1.0]",1,"2","1"
"3263",517745,"2021101007","2575",34777,2021-10-10 18:59:13,4,"[4.0, 1.0, 3.0, 2.0]",1,"3","4"
"3264",517778,"2021101007","2599",34777,2021-10-10 18:59:55,4,"[4.0, 1.0, 5.0, 2.0, 3.0]",1,"2","3"
"3265",517818,"2021101007","2599",34777,2021-10-10 18:59:56,3,"[3.0, 1.0, 5.0, 2.0, 4.0]",1,"3","4"
"3266",517848,"2021101007","2599",34777,2021-10-10 18:59:57,3,"[3.0, 2.0, 5.0, 2.0, 4.0]",1,"2","2"
"3267",517868,"2021101007","2599",34777,2021-10-10 18:59:57,3,"[3.0, 2.0, 4.0, 1.0, 5.0]",1,"4","5"
"3268",518047,"2021101007","2680",35441,2021-10-10 19:02:34,3,"[3.0, 4.0, 1.0, 5.0, 2.0, 6.0]",1,"5","6"
"3269",518071,"2021101007","2680",35441,2021-10-10 19:02:35,3,"[3.0, 5.0, 1.0, 5.0, 2.0, 6.0]",1,"5","5"
"3270",518083,"2021101007","2680",35441,2021-10-10 19:02:35,3,"[3.0, 5.0, 2.0, 4.0, 1.0, 6.0]",1,"2","1"
"3271",518159,"2021101007","2736",46307,2021-10-10 19:07:00,2,"[2.0, 5.0, 4.0, 1.0, 3.0]",1,"2","3"
"3272",518189,"2021101007","2736",46307,2021-10-10 19:07:00,3,"[3.0, 5.0, 4.0, 1.0, 2.0]",1,"3","2"
"3273",518687,"2021101007","2892",43321,2021-10-10 19:11:48,5,"[5.0, 2.0, 1.0, 4.0, 6.0, 3.0]",1,"3","2"
"3274",518779,"2021101007","2942",37112,2021-10-10 19:13:11,3,"[3.0, 4.0, 2.0, 1.0]",1,"3","4"
"3275",518791,"2021101007","2942",37112,2021-10-10 19:13:09,4,"[4.0, 3.0, 2.0, 1.0]",1,"4","3"
"3276",519035,"2021101007","3142",35441,2021-10-10 19:24:02,2,"[2.0, 3.0, 4.0, 1.0]",1,"3","2"
"3277",519279,"2021101007","3263",43321,2021-10-10 19:29:57,5,"[5.0, 2.0, 3.0, 4.0, 1.0]",1,"4","5"
"3278",519289,"2021101007","3263",43321,2021-10-10 19:29:57,5,"[5.0, 2.0, 4.0, 3.0, 1.0]",1,"3","4"
"3279",519356,"2021101007","3354",35454,2021-10-10 19:35:08,2,"[2.0, 1.0, 4.0, 3.0]",1,"1","2"
"3280",519380,"2021101007","3354",35454,2021-10-10 19:35:09,2,"[2.0, 1.0, 3.0, 4.0]",1,"3","4"
"3281",519392,"2021101007","3354",40074,2021-10-10 19:35:06,0,"[3.0, 4.0, 2.0, 1.0]",2,"c(""3"", ""2"")","4"
"3282",519442,"2021101007","3383",35454,2021-10-10 19:35:38,1,"[1.0, 2.0, 4.0, 3.0]",1,"3","2"
"3283",519760,"2021101007","3608",35441,2021-10-10 19:43:58,4,"[4.0, 1.0, 3.0, 2.0]",1,"3","4"
"3284",519780,"2021101007","3608",35441,2021-10-10 19:43:59,4,"[4.0, 1.0, 2.0, 3.0]",1,"2","3"
"3285",519983,"2021101007","3697",35441,2021-10-10 19:46:14,4,"[4.0, 1.0, 5.0, 3.0, 2.0]",1,"2","3"
"3286",520013,"2021101007","3697",35441,2021-10-10 19:46:15,4,"[4.0, 2.0, 5.0, 3.0, 1.0]",1,"2","1"
"3287",520023,"2021101007","3697",35441,2021-10-10 19:46:15,5,"[5.0, 2.0, 4.0, 3.0, 1.0]",1,"4","5"
"3288",520033,"2021101007","3697",35441,2021-10-10 19:46:15,5,"[5.0, 2.0, 3.0, 4.0, 1.0]",1,"3","4"
"3289",520043,"2021101007","3697",35441,2021-10-10 19:46:15,4,"[4.0, 2.0, 3.0, 5.0, 1.0]",1,"4","5"
"3290",520116,"2021101007","3836",37112,2021-10-10 19:52:10,4,"[4.0, 2.0, 3.0, 1.0]",1,"2","3"
"3291",520219,"2021101008","63",43441,2021-10-10 17:03:24,1,"[1.0, 4.0, 3.0, 5.0, 2.0]",1,"2","1"
"3292",520352,"2021101008","85",44829,2021-10-10 17:04:08,2,"[2.0, 3.0, 4.0, 1.0]",1,"3","2"
"3293",520450,"2021101008","109",44829,2021-10-10 17:04:48,4,"[4.0, 2.0, 1.0, 5.0, 4.0]",1,"4","4"
"3294",520875,"2021101008","327",43373,2021-10-10 17:14:06,5,"[5.0, 4.0, 2.0, 3.0, 1.0]",1,"4","3"
"3295",520905,"2021101008","327",43373,2021-10-10 17:14:07,5,"[5.0, 4.0, 3.0, 2.0, 1.0]",1,"3","2"
"3296",521434,"2021101008","739",43441,2021-10-10 17:31:42,1,"[1.0, 3.0, 2.0, 4.0]",1,"2","1"
"3297",521770,"2021101008","953",37097,2021-10-10 17:40:37,4,"[4.0, 2.0, 1.0, 3.0]",1,"1","2"
"3298",521982,"2021101008","1074",43441,2021-10-10 17:49:35,3,"[3.0, 2.0, 4.0, 1.0, 5.0]",1,"3","4"
"3299",522007,"2021101008","1074",43441,2021-10-10 17:49:33,4,"[4.0, 2.0, 3.0, 1.0, 5.0]",1,"4","3"
"3300",522047,"2021101008","1124",43441,2021-10-10 17:50:53,3,"[3.0, 2.0, 5.0, 1.0, 4.0]",1,"4","5"
"3301",522128,"2021101008","1165",43441,2021-10-10 17:52:46,4,"[4.0, 2.0, 3.0, 1.0]",1,"3","4"
"3302",523180,"2021101008","1840",34465,2021-10-10 18:23:11,6,"[6.0, 1.0, 2.0, 4.0, 3.0, 5.0]",1,"1","2"
"3303",523216,"2021101008","1840",34465,2021-10-10 18:23:11,6,"[6.0, 1.0, 3.0, 5.0, 2.0, 4.0]",2,"c(""3"", ""5"")","c(""2"", ""4"")"
"3304",523477,"2021101008","1926",43441,2021-10-10 18:27:10,4,"[4.0, 3.0, 2.0, 1.0, 5.0]",1,"3","2"
"3305",523502,"2021101008","1926",43441,2021-10-10 18:27:11,3,"[3.0, 4.0, 2.0, 1.0, 5.0]",1,"3","4"
"3306",523602,"2021101008","1957",43441,2021-10-10 18:28:02,3,"[3.0, 2.0, 4.0, 1.0, 5.0]",1,"3","4"
"3307",523812,"2021101008","2304",37097,2021-10-10 18:54:13,5,"[5.0, 2.0, 4.0, 1.0, 3.0]",1,"3","4"
"3308",523922,"2021101008","2351",43441,2021-10-10 18:57:51,3,"[3.0, 4.0, 2.0, 5.0, 1.0]",1,"3","2"
"3309",523927,"2021101008","2351",43441,2021-10-10 18:57:51,3,"[3.0, 4.0, 1.0, 5.0, 2.0]",1,"2","1"
"3310",523937,"2021101008","2351",43441,2021-10-10 18:57:51,2,"[2.0, 4.0, 1.0, 5.0, 3.0]",1,"3","2"
"3311",524004,"2021101008","2394",44829,2021-10-10 18:58:58,4,"[4.0, 2.0, 3.0, 1.0]",1,"4","3"
"3312",524044,"2021101008","2394",44829,2021-10-10 18:58:59,4,"[4.0, 1.0, 3.0, 2.0]",1,"2","1"
"3313",524310,"2021101008","2600",37097,2021-10-10 19:06:35,1,"[1.0, 3.0, 2.0]",1,"2","3"
"3314",524425,"2021101008","2647",43441,2021-10-10 19:10:19,3,"[3.0, 4.0, 2.0, 1.0, 5.0]",1,"3","2"
"3315",524430,"2021101008","2647",43441,2021-10-10 19:10:19,3,"[3.0, 4.0, 1.0, 2.0, 5.0]",1,"2","1"
"3316",524435,"2021101008","2647",43441,2021-10-10 19:10:19,2,"[2.0, 4.0, 1.0, 3.0, 5.0]",1,"3","2"
"3317",524630,"2021101008","2691",43441,2021-10-10 19:11:44,2,"[2.0, 3.0, 4.0, 5.0, 1.0]",1,"3","4"
